    0.4588205592E+01   -0.5630858051E-01    0.7825507295E+00    0.4056898698E-01
    0.4735191988E+01   -0.5811246553E-01    0.7893369910E+00    0.4228958786E-01
    0.4888116634E+01   -0.5998922750E-01    0.7959656486E+00    0.4408499987E-01
    0.5047219436E+01   -0.6194181065E-01    0.8024372460E+00    0.4595816059E-01
    0.5212749991E+01   -0.6397327816E-01    0.8087525463E+00    0.4791212382E-01
    0.5384967980E+01   -0.6608681696E-01    0.8149125197E+00    0.4995006457E-01
    0.5564143577E+01   -0.6828574272E-01    0.8209183313E+00    0.5207528424E-01
    0.5750557867E+01   -0.7057350509E-01    0.8267713288E+00    0.5429121591E-01
    0.5944503295E+01   -0.7295369305E-01    0.8324730307E+00    0.5660142996E-01
    0.6146284118E+01   -0.7543004061E-01    0.8380251136E+00    0.5900963979E-01
    0.6356216886E+01   -0.7800643261E-01    0.8434294007E+00    0.6151970788E-01
    0.6574630939E+01   -0.8068691085E-01    0.8486878500E+00    0.6413565200E-01
    0.6801868918E+01   -0.8347568041E-01    0.8538025428E+00    0.6686165168E-01
    0.7038287313E+01   -0.8637711626E-01    0.8587756724E+00    0.6970205499E-01
    0.7284257010E+01   -0.8939577012E-01    0.8636095337E+00    0.7266138546E-01
    0.7540163883E+01   -0.9253637759E-01    0.8683065123E+00    0.7574434944E-01
    0.7806409394E+01   -0.9580386561E-01    0.8728690746E+00    0.7895584358E-01
    0.8083411223E+01   -0.9920336014E-01    0.8772997580E+00    0.8230096272E-01
    0.8371603927E+01   -0.1027401942E+00    0.8816011618E+00    0.8578500801E-01
    0.8671439615E+01   -0.1064199165E+00    0.8857759383E+00    0.8941349544E-01

    0.9986171720E+00   -0.6135139667E-01    0.2379477017E-02    0.3060039274E-01
    0.1000653533E+01   -0.6147650324E-01    0.4413494451E-02    0.3060076314E-01
    0.1002772162E+01   -0.6160666411E-01    0.6520950127E-02    0.3060168521E-01
    0.1004976384E+01   -0.6174208348E-01    0.8704150664E-02    0.3060322181E-01
    0.1007269657E+01   -0.6188297379E-01    0.1096544841E-01    0.3060544125E-01
    0.1009655578E+01   -0.6202955607E-01    0.1330724017E-01    0.3060841770E-01
    0.1012137890E+01   -0.6218206028E-01    0.1573196569E-01    0.3061223165E-01
    0.1014720488E+01   -0.6234072566E-01    0.1824210595E-01    0.3061697035E-01
    0.1017407422E+01   -0.6250580111E-01    0.2084018111E-01    0.3062272833E-01
    0.1020202909E+01   -0.6267754562E-01    0.2352874832E-01    0.3062960793E-01
    0.1023111333E+01   -0.6285622860E-01    0.2631039914E-01    0.3063771984E-01
    0.1026137258E+01   -0.6304213038E-01    0.2918775665E-01    0.3064718375E-01
    0.1029285430E+01   -0.6323554259E-01    0.3216347239E-01    0.3065812891E-01
    0.1032560788E+01   -0.6343676865E-01    0.3524022276E-01    0.3067069487E-01
    0.1035968471E+01   -0.6364612424E-01    0.3842070526E-01    0.3068503216E-01
    0.1039513824E+01   -0.6386393780E-01    0.4170763425E-01    0.3070130303E-01
    0.1043202409E+01   -0.6409055103E-01    0.4510373640E-01    0.3071968230E-01
    0.1047040013E+01   -0.6432631943E-01    0.4861174575E-01    0.3074035814E-01
    0.1051032657E+01   -0.6457161288E-01    0.5223439832E-01    0.3076353300E-01
    0.1055186603E+01   -0.6482681618E-01    0.5597442636E-01    0.3078942454E-01
    0.1059508369E+01   -0.6509232969E-01    0.5983455217E-01    0.3081826658E-01
    0.1064004733E+01   -0.6536856995E-01    0.6381748153E-01    0.3085031018E-01
    0.1068682752E+01   -0.6565597032E-01    0.6792589657E-01    0.3088582471E-01
    0.1073549762E+01   -0.6595498166E-01    0.7216244839E-01    0.3092509897E-01
    0.1078613399E+01   -0.6626607306E-01    0.7652974909E-01    0.3096844242E-01
    0.1083881607E+01   -0.6658973256E-01    0.8103036343E-01    0.3101618640E-01
    0.1089362651E+01   -0.6692646789E-01    0.8566680005E-01    0.3106868547E-01
    0.1095065129E+01   -0.6727680733E-01    0.9044150227E-01    0.3112631874E-01
    0.1100997987E+01   -0.6764130049E-01    0.9535683847E-01    0.3118949130E-01
    0.1107170532E+01   -0.6802051917E-01    0.1004150920E+00    0.3125863571E-01
    0.1113592448E+01   -0.6841505829E-01    0.1056184510E+00    0.3133421355E-01
    0.1120273810E+01   -0.6882553678E-01    0.1109689973E+00    0.3141671696E-01
    0.1127225099E+01   -0.6925259861E-01    0.1164686957E+00    0.3150667035E-01
    0.1134457220E+01   -0.6969691373E-01    0.1221193823E+00    0.3160463211E-01
    0.1141981518E+01   -0.7015917919E-01    0.1279227530E+00    0.3171119634E-01
    0.1149809798E+01   -0.7064012017E-01    0.1338803518E+00    0.3182699468E-01
    0.1157954341E+01   -0.7114049117E-01    0.1399935583E+00    0.3195269823E-01
    0.1166427923E+01   -0.7166107715E-01    0.1462635762E+00    0.3208901944E-01
    0.1175243838E+01   -0.7220269481E-01    0.1526914208E+00    0.3223671410E-01
    0.1184415916E+01   -0.7276619382E-01    0.1592779067E+00    0.3239658337E-01
    0.1193958546E+01   -0.7335245819E-01    0.1660236359E+00    0.3256947588E-01
    0.1203886698E+01   -0.7396240764E-01    0.1729289860E+00    0.3275628981E-01
    0.1214215947E+01   -0.7459699905E-01    0.1799940982E+00    0.3295797511E-01
    0.1224962498E+01   -0.7525722795E-01    0.1872188662E+00    0.3317553563E-01
    0.1236143210E+01   -0.7594413010E-01    0.1946029250E+00    0.3341003143E-01
    0.1247775623E+01   -0.7665878310E-01    0.2021456407E+00    0.3366258100E-01
    0.1259877985E+01   -0.7740230808E-01    0.2098461004E+00    0.3393436360E-01
    0.1272469282E+01   -0.7817587146E-01    0.2177031032E+00    0.3422662154E-01
    0.1285569268E+01   -0.7898068681E-01    0.2257151517E+00    0.3454066256E-01
    0.1299198493E+01   -0.7981801670E-01    0.2338804443E+00    0.3487786221E-01
    0.1313378339E+01   -0.8068917472E-01    0.2421968693E+00    0.3523966620E-01
    0.1328131051E+01   -0.8159552751E-01    0.2506619987E+00    0.3562759283E-01
    0.1343479772E+01   -0.8253849697E-01    0.2592730842E+00    0.3604323536E-01
    0.1359448582E+01   -0.8351956238E-01    0.2680270545E+00    0.3648826450E-01
    0.1376062531E+01   -0.8454026285E-01    0.2769205129E+00    0.3696443077E-01
    0.1393347684E+01   -0.8560219961E-01    0.2859497377E+00    0.3747356700E-01
    0.1411331158E+01   -0.8670703861E-01    0.2951106828E+00    0.3801759070E-01
    0.1430041163E+01   -0.8785651311E-01    0.3043989808E+00    0.3859850659E-01
    0.1449507053E+01   -0.8905242638E-01    0.3138099472E+00    0.3921840901E-01
    0.1469759365E+01   -0.9029665455E-01    0.3233385862E+00    0.3987948440E-01
    0.1490829870E+01   -0.9159114953E-01    0.3329795984E+00    0.4058401379E-01
    0.1512751624E+01   -0.9293794211E-01    0.3427273899E+00    0.4133437530E-01
    0.1535559016E+01   -0.9433914512E-01    0.3525760832E+00    0.4213304668E-01
    0.1559287827E+01   -0.9579695672E-01    0.3625195298E+00    0.4298260783E-01
    0.1583975282E+01   -0.9731366391E-01    0.3725513241E+00    0.4388574340E-01
    0.1609660110E+01   -0.9889164607E-01    0.3826648193E+00    0.4484524544E-01
    0.1636382606E+01   -0.1005333787E+00    0.3928531446E+00    0.4586401607E-01
    0.1664184690E+01   -0.1022414374E+00    0.4031092232E+00    0.4694507023E-01
    0.1693109978E+01   -0.1040185016E+00    0.4134257930E+00    0.4809153850E-01
    0.1723203848E+01   -0.1058673592E+00    0.4237954272E+00    0.4930667002E-01
